"","QAQC_flag","FE_2_Conc_Final","FE_3_Conc_Final","FE_tot_Conc_Final","ID_full","Run_notes"
"98","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",12.0647191344118,0,12.0647191344118,"Plate2_1_C_F4_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"99","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",12.4201929427159,0,12.4201929427159,"Plate2_1_C_F4_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"100","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",85.6766617250005,0,85.6766617250005,"Plate2_1_SW_B4_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"101","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",40.8580976070412,0,40.8580976070412,"Plate2_1_SW_B4_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"102","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",82.8119298059164,0,82.8119298059164,"Plate2_1_SW_B4_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"103","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",28.771988124703,15.3255047942556,44.0974929189586,"Plate2_1_SW_B4_20250602 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"104","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",76.6050106479009,0,76.6050106479009,"Plate2_1_SW_B4_20250602 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"105","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",31.9712523994396,0,31.9712523994396,"Plate2_1_SW_B4_20250602 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"106","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",23.0844071918379,0,23.0844071918379,"Plate2_1_C_H3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"107","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.3734595752298,0,22.3734595752298,"Plate2_1_C_H3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"108","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.3734595752298,0,22.3734595752298,"Plate2_1_C_H3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"109","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",82.8119298059164,1.99957515135498,84.8115049572714,"Plate2_1_SW_C6_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"110","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",83.2893851257637,0,83.2893851257637,"Plate2_1_SW_C6_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"111","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",108.594517077673,0,108.594517077673,"Plate2_1_SW_C6_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"112","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",11.7092453261078,0,11.7092453261078,"Plate2_1_C_C6_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"113","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",9.93187628458743,0,9.93187628458743,"Plate2_1_C_C6_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"114","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",10.2873500928915,0,10.2873500928915,"Plate2_1_C_C6_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"115","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",24.5063024250542,0,24.5063024250542,"Plate2_1_C_I5_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"116","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.7289333835338,0,22.7289333835338,"Plate2_1_C_I5_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"117","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.3734595752298,0,22.3734595752298,"Plate2_1_C_I5_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"118","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",84.7217510853058,0,84.7217510853058,"Plate2_1_SW_D5_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"119","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",54.7215761308998,0,54.7215761308998,"Plate2_1_SW_D5_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"120","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",77.0824659677482,0,77.0824659677482,"Plate2_1_SW_D5_20250509","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"121","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",24.5063024250542,18.0686771259005,42.5749795509546,"Plate2_1_C_C6_20250602 spk","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"122","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",28.4165143163989,12.0494827116603,40.4659970280592,"Plate2_1_C_C6_20250602 spk","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"123","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",24.8617762333582,26.7518268642828,51.6136030976411,"Plate2_1_C_C6_20250602 spk","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"124","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",17.7523000672769,0,17.7523000672769,"Plate2_1_C_H6_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"125","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",18.463247683885,0,18.463247683885,"Plate2_1_C_H6_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"126","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",18.107773875581,0,18.107773875581,"Plate2_1_C_H6_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"127","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",2.46692631020203,2.81017147574091,5.27709778594294,"Plate2_1_FW_E3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"128","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",5.31071677663456,0,5.31071677663456,"Plate2_1_FW_E3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"129","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",6.02166439324269,0,6.02166439324269,"Plate2_1_FW_E3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"130","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",13.131140559324,0,13.131140559324,"Plate2_1_C_B4_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"131","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",19.5296691087972,0,19.5296691087972,"Plate2_1_C_B4_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"132","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",11.3537715178037,2.99062222964168,14.3443937474454,"Plate2_1_C_B4_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"133","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",96.6581340814894,0,96.6581340814894,"Plate2_1_SW_B4_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"134","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",127.215274551719,0,127.215274551719,"Plate2_1_SW_B4_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"135","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",129.602551150956,0,129.602551150956,"Plate2_1_SW_B4_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"136","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",42.6354666485616,0,42.6354666485616,"Plate2_1_SW_F4_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"137","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",39.0807285655209,0,39.0807285655209,"Plate2_1_SW_F4_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"138","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",38.3697809489128,0,38.3697809489128,"Plate2_1_SW_F4_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"139","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",23.439881000142,0,23.439881000142,"Plate2_1_C_C3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"140","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.3734595752298,0,22.3734595752298,"Plate2_1_C_C3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"141","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.3734595752298,0,22.3734595752298,"Plate2_1_C_C3_20250602","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"142","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",3.17787392681016,0,3.17787392681016,"Plate2_1_FW_C6_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"143","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",2.11145250189796,1.99341715317093,4.10486965506889,"Plate2_1_FW_C6_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"144","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",2.82240011850609,0.253857913252773,3.07625803175887,"Plate2_1_FW_C6_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"145","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",7.44355962645896,0,7.44355962645896,"Plate3_1_FW_I5_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"146","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",7.0880858181549,0,7.0880858181549,"Plate3_1_FW_I5_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"147","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",7.44355962645896,0,7.44355962645896,"Plate3_1_FW_I5_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"148","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",24.1508286167501,0,24.1508286167501,"Plate3_1_C_H6_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"149","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",22.3734595752298,0,22.3734595752298,"Plate3_1_C_H6_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"150","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",22.0179857669257,0,22.0179857669257,"Plate3_1_C_H6_20250711","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"151","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",25.9281976582704,0,25.9281976582704,"Plate3_1_SW_D5_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"152","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",23.795354808446,0,23.795354808446,"Plate3_1_SW_D5_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"153","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",24.1508286167501,0,24.1508286167501,"Plate3_1_SW_D5_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"154","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",131.989827750193,0,131.989827750193,"Plate3_1_SW_F6_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"155","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",93.7934021624053,0,93.7934021624053,"Plate3_1_SW_F6_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"156","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",111.459248996757,0,111.459248996757,"Plate3_1_SW_F6_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"157","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",147.745853305155,0,147.745853305155,"Plate3_1_SW_F6_20250926 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"158","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",131.034917110498,0,131.034917110498,"Plate3_1_SW_F6_20250926 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"159","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",141.061478827292,0,141.061478827292,"Plate3_1_SW_F6_20250926 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"160","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",19.5296691087972,0,19.5296691087972,"Plate3_1_SW_H6_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"161","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",18.107773875581,0,18.107773875581,"Plate3_1_SW_H6_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"162","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",17.7523000672769,0,17.7523000672769,"Plate3_1_SW_H6_20250926","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"163","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",30.9048309745274,0,30.9048309745274,"Plate3_1_SW_B4_20250929","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"164","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",47.9675737731226,0,47.9675737731226,"Plate3_1_SW_B4_20250929","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"165","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",47.9675737731226,0,47.9675737731226,"Plate3_1_SW_B4_20250929","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"166","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",54.0106285142917,0,54.0106285142917,"Plate3_1_SW_B4_20250929 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"167","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",50.8113642395551,0,50.8113642395551,"Plate3_1_SW_B4_20250929 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"168","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",49.3894690063388,0,49.3894690063388,"Plate3_1_SW_B4_20250929 dup","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"169","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",18.463247683885,0,18.463247683885,"Plate3_1_C_I5_20251101","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"170","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",17.0413524506688,0,17.0413524506688,"Plate3_1_C_I5_20251101","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"171","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",16.6858786423647,0,16.6858786423647,"Plate3_1_C_I5_20251101","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"172","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",14.5530357925403,0,14.5530357925403,"Plate3_1_SW_D5_20251101","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"173","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",13.4866143676281,0,13.4866143676281,"Plate3_1_SW_D5_20251101","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
"174","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",13.131140559324,0,13.131140559324,"Plate3_1_SW_D5_20251101","Standard curve was better on 20260218, so used that curve instead of the one ran on 20260219."
